assertion_id,CPI_baseline_only,nonportability_score_baseline_only,CPI_tier_baseline_only,included_features,excluded_features_due_to_leakage
1070571,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1069130,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1067931,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1067138,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1066599,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1051501,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1013805,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1007679,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
982634,46.1538,53.8462,low_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
979205,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
979204,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
978366,46.1538,53.8462,low_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
957942,13.2308,86.7692,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
954202,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
947851,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
947702,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
940323,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
933804,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
931781,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
