assertion_id,domain,gene,baseline_condition_proxy,followup_condition_proxy,baseline_env_proxy,followup_env_proxy,disease_architecture_regime,VCEP_covered_gene,VCEP_or_CSpec_resource,cab_balanced_direct_use_allowed,disease_specific_expert_review_required,population_or_penetrance_review_required,external_proxy_agreement_label
CANCER_481354,hereditary_cancer,ATM,Hereditary cancer-predisposing syndrome;Ataxia-telangiectasia syndrome,Hereditary cancer-predisposing syndrome;Ataxia-telangiectasia syndrome;Familial cancer of breast,pan-cancer / nonspecific cancer predisposition,breast cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_1792697,hereditary_cancer,BRCA1,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome;Hereditary breast ovarian cancer syndrome,pan-cancer / nonspecific cancer predisposition,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_142412,hereditary_cancer,PALB2,Hereditary cancer-predisposing syndrome;Familial cancer of breast;not provided,Hereditary cancer-predisposing syndrome;Familial cancer of breast;not provided,breast cancer predisposition,breast cancer predisposition,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,True,external_proxy_agrees_direct_use
CANCER_91737,hereditary_cancer,BRCA2,"Breast-ovarian cancer, familial, susceptibility to, 2;Hereditary breast ovarian cancer syndrome","Breast-ovarian cancer, familial, susceptibility to, 2;Hereditary breast ovarian cancer syndrome",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_1781400,hereditary_cancer,MLH1,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome,pan-cancer / nonspecific cancer predisposition,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
ARR_684787,inherited_arrhythmia,KCNQ1,not provided,long qt syndrome;not provided,other/unknown,LQTS,syndrome_organ_boundary,True,ClinGen Potassium Channel Arrhythmia VCEP,False,False,False,external_proxy_requires_disease_specific_interpretation
CANCER_54963,hereditary_cancer,BRCA1,"Hereditary breast ovarian cancer syndrome;Breast-ovarian cancer, familial, susceptibility to, 1","Hereditary breast ovarian cancer syndrome;Breast-ovarian cancer, familial, susceptibility to, 1",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_216033,hereditary_cancer,BRCA2,"Hereditary breast ovarian cancer syndrome;Breast-ovarian cancer, familial, susceptibility to, 2;Hereditary cancer-predisposing syndrome","Hereditary breast ovarian cancer syndrome;Breast-ovarian cancer, familial, susceptibility to, 2;Hereditary cancer-predisposing syndrome",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CM_181116,cardiomyopathy,MYBPC3,,not provided;Cardiovascular phenotype,other/unknown,other/unknown,nonspecific_underresolved,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_183736,hereditary_cancer,MSH6,Hereditary cancer-predisposing syndrome;Hereditary nonpolyposis colorectal neoplasms;Endometrial carcinoma,Hereditary cancer-predisposing syndrome;Hereditary nonpolyposis colorectal neoplasms;Endometrial carcinoma;not provided;Lynch syndrome 5,colorectal cancer / polyposis,Lynch syndrome / mismatch repair cancer predisposition,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_537536,hereditary_cancer,APC,Familial adenomatous polyposis 1,Familial adenomatous polyposis 1,colorectal cancer / polyposis,colorectal cancer / polyposis,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_482225,hereditary_cancer,TP53,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome,pan-cancer / nonspecific cancer predisposition,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CM_935758,cardiomyopathy,PKP2,,Arrhythmogenic right ventricular dysplasia 9,other/unknown,other/unknown,structural_functional_overlap,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_981965,hereditary_cancer,BRCA1,Hereditary breast ovarian cancer syndrome,Hereditary breast ovarian cancer syndrome,hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_1784080,hereditary_cancer,MSH2,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome,pan-cancer / nonspecific cancer predisposition,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CM_1075572,cardiomyopathy,BAG3,,Myofibrillar myopathy 6;Dilated cardiomyopathy 1HH,DCM,DCM,phenotype_anchored_monogenic,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CM_1701931,cardiomyopathy,DSP,,Arrhythmogenic cardiomyopathy with wooly hair and keratoderma,ARVC/ACM,ARVC/ACM,structural_functional_overlap,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_1074645,hereditary_cancer,BRCA2,Hereditary breast ovarian cancer syndrome;Hereditary cancer-predisposing syndrome,Hereditary breast ovarian cancer syndrome;Hereditary cancer-predisposing syndrome,hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CM_520330,cardiomyopathy,MYBPC3,,Cardiovascular phenotype;Hypertrophic cardiomyopathy,other/unknown,HCM,phenotype_anchored_monogenic,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_89574,hereditary_cancer,MSH6,Lynch syndrome;Hereditary cancer-predisposing syndrome;not provided;Hereditary nonpolyposis colorectal neoplasms,Lynch syndrome;Hereditary cancer-predisposing syndrome;not provided;Hereditary nonpolyposis colorectal neoplasms;Lynch syndrome 5;Endometrial carcinoma;Lynch syndrome 1;Mismatch repair cancer syndrome 3;Inherited MMR deficiency (Lynch syndrome),Lynch syndrome / mismatch repair cancer predisposition,Lynch syndrome / mismatch repair cancer predisposition,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_236268,hereditary_cancer,BRCA1,"Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary breast ovarian cancer syndrome","Breast-ovarian cancer, familial, susceptibility to, 1;Hereditary breast ovarian cancer syndrome",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CM_164042,cardiomyopathy,MYBPC3,,Hypertrophic cardiomyopathy 4;not provided;Hypertrophic cardiomyopathy;Cardiovascular phenotype;Cardiomyopathy;Primary familial hypertrophic cardiomyopathy,HCM,HCM,nonspecific_underresolved,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
ARR_463308,inherited_arrhythmia,SCN5A,brugada syndrome;cardiovascular phenotype,cardiovascular phenotype;not provided,Brugada,other/unknown,nonspecific_underresolved,True,ClinGen Sodium/Calcium Channel Arrhythmia VCEP or CPVT/calmodulinopathy scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_1172880,hereditary_cancer,PMS2,Hereditary nonpolyposis colon cancer,Hereditary nonpolyposis colon cancer,colorectal cancer / polyposis,colorectal cancer / polyposis,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_655128,hereditary_cancer,CDH1,Hereditary diffuse gastric adenocarcinoma,Hereditary diffuse gastric adenocarcinoma,gastric cancer predisposition,gastric cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_1753127,hereditary_cancer,ATM,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome,pan-cancer / nonspecific cancer predisposition,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,True,external_proxy_requires_disease_specific_interpretation
CANCER_1444325,hereditary_cancer,APC,Familial adenomatous polyposis 1,Familial adenomatous polyposis 1,colorectal cancer / polyposis,colorectal cancer / polyposis,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_1392794,hereditary_cancer,MLH1,Hereditary nonpolyposis colorectal neoplasms;Hereditary cancer-predisposing syndrome,"Hereditary nonpolyposis colorectal neoplasms;Hereditary cancer-predisposing syndrome;Colorectal cancer, hereditary nonpolyposis, type 2",colorectal cancer / polyposis,colorectal cancer / polyposis,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_530160,hereditary_cancer,CHEK2,Familial cancer of breast,Familial cancer of breast,breast cancer predisposition,breast cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,True,external_proxy_agrees_direct_use
CANCER_420549,hereditary_cancer,BRCA2,"not provided;Breast-ovarian cancer, familial, susceptibility to, 2;Hereditary cancer-predisposing syndrome","not provided;Breast-ovarian cancer, familial, susceptibility to, 2;Hereditary cancer-predisposing syndrome;Hereditary breast ovarian cancer syndrome",hereditary breast/ovarian cancer,hereditary breast/ovarian cancer,nonspecific_underresolved,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_90268,hereditary_cancer,MLH1,Lynch syndrome,Lynch syndrome,Lynch syndrome / mismatch repair cancer predisposition,Lynch syndrome / mismatch repair cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,True,False,False,external_proxy_agrees_direct_use
CANCER_1780511,hereditary_cancer,MSH2,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome,pan-cancer / nonspecific cancer predisposition,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CM_177634,cardiomyopathy,TNNT2,,"Hypertrophic cardiomyopathy;Dilated cardiomyopathy 1D;Cardiomyopathy, familial restrictive, 3;Hypertrophic cardiomyopathy 2;Cardiovascular phenotype;not provided",HCM,HCM,nonspecific_underresolved,True,ClinGen Inherited Cardiomyopathy VCEP/CSpec gene-level scope,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_428259,hereditary_cancer,PTEN,Hereditary cancer-predisposing syndrome;PTEN hamartoma tumor syndromes,Hereditary cancer-predisposing syndrome;PTEN hamartoma tumor syndromes,PTEN hamartoma tumor syndrome / Cowden,PTEN hamartoma tumor syndrome / Cowden,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_430592,hereditary_cancer,TP53,Breast neoplasm;Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome;Breast neoplasm,breast cancer predisposition,breast cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
CANCER_821839,hereditary_cancer,MSH6,Hereditary cancer-predisposing syndrome,Hereditary cancer-predisposing syndrome,pan-cancer / nonspecific cancer predisposition,pan-cancer / nonspecific cancer predisposition,modifier_penetrance_boundary,True,ClinGen hereditary cancer / gene-specific expert curation scope candidate,False,True,False,external_proxy_requires_disease_specific_interpretation
